#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1975-1978	3	1.78571428571	0.318594104308	0.667392828526	147	253	123
1979-1982	11	4.95194805195	0.249750566893	0.624520161369	210	380	185
1983-1986	13	5.13181478715	0.379807859595	0.502008472601	282	591	234
1987-1990	13	4.96109412164	0.456786849391	0.529754550772	409	932	304
1991-1994	13	5.70280564846	0.513928453462	0.351373004458	473	1089	310
1995-1998	15	6.91074278699	0.481855701468	0.452692988786	413	941	280
1999-2002	14	5.45743110236	0.574606806203	0.550608208775	420	1040	278
2003-2006	16	6.49630651039	0.634670295844	0.507331456161	443	1106	272
2007-2010	13	6.11720236063	0.617835408138	0.42396613201	495	1216	303
2011-2014	5	2.72934472934	0.659826839827	0.643660889463	210	484	88
