#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
"2006/09 - 2006-11"	19	6.08529675466	0.0827942818695	0.152587039897
"2006/12 - 2007-02"	19	6.18357140381	0.0691001122813	0.109808769731
"2007/03 - 2007-05"	21	6.30735797737	0.0653973163145	0.094764626261
"2007/06 - 2007-08"	18	5.99937962671	0.0685597958271	0.0633577291577
"2007/09 - 2007-11"	19	6.31081405311	0.0710857414932	0.0743315281937
"2007/12 - 2008-02"	21	6.81849539238	0.0521966828129	-0.0242263620479
"2008/03 - 2008-05"	21	5.85283145394	0.0877187989751	0.0839040841304
"2008/06 - 2008-08"	18	5.53723064341	0.095233326756	0.0241314951251
"2008/09 - 2008-11"	17	5.55090724902	0.0974580158651	0.0659204011137
"2008/12 - 2009-02"	21	6.7288120917	0.0547650117756	0.00939000209097
