#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1982-1984	4	2.17948717949	0.397923379878	0.393403705117	133	241	83
1985-1987	4	2.34848484848	0.467669172932	0.885451516481	133	278	80
1988-1990	7	3.51724137931	0.33038961039	0.647357999129	110	222	74
1991-1993	7	2.91666666667	0.339153439153	0.626619131036	126	234	77
1994-1996	6	2.84980237154	0.444509012645	0.480435312183	295	606	191
1997-1999	6	3.03684210526	0.539797410192	0.418717630046	228	463	143
2000-2002	7	2.96315789474	0.608240188773	0.465123215398	244	526	133
2003-2005	10	4.08408408408	0.580021240686	0.54561927074	361	813	188
2006-2008	10	4.3988380041	0.708604088431	0.406494073345	404	1022	211
2009-2011	11	5.13582375479	0.742051322808	0.462001117852	467	1181	223
