#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1975-1976	2	1.33333333333	0.157407407407	0.906966292135	72	105	47
1977-1978	1	1.0	0.229166666667	0.911898839138	80	125	48
1979-1980	1	1.0	0.321568627451	0.9551673104	85	146	47
1981-1982	1	1.0	0.346534653465	0.995039175609	101	167	62
1983-1984	4	1.93939393939	0.469959621275	0.850496437666	114	247	60
1985-1986	1	1.0	0.443310657596	0.986426119914	147	293	77
1987-1988	3	1.94444444444	0.478660436137	0.855399806805	214	416	112
1989-1990	6	3.16666666667	0.497668093455	0.716927330598	178	372	95
1991-1992	5	2.22807017544	0.53001279024	0.788944809349	220	466	113
1993-1994	7	2.92283298097	0.709630797474	0.702777843056	371	1058	163
1995-1996	8	3.68739495798	0.715934594744	0.800343689089	359	1068	149
1997-1998	9	3.14871794872	0.775752851208	0.757228280821	400	1338	153
1999-2000	4	1.91111111111	0.784215952637	0.774073984212	444	1539	166
2001-2002	12	5.63880394156	0.800002546392	0.366585971504	402	1140	166
2003-2004	14	5.07714550081	0.786743887958	0.621018826436	543	1903	213
2005-2006	9	4.5553997195	0.829928343171	0.741370492263	600	2006	215
2007-2008	11	5.15013774105	0.817032734895	0.487851677683	751	2301	269
2009-2010	10	4.39908466819	0.854178240981	0.644576772982	816	2840	263
2011-2012	12	5.64839545545	0.840776530965	0.667262444821	832	2967	253
