#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
"2004/01-2004/02"	12	4.04002247974	0.129148006727	-0.214190536546
"2004/03-2004/04"	15	4.61459669125	0.00533780850085	-0.184224668534
"2004/05-2004/06"	15	5.73230584249	0.00114485743249	-0.220601202955
"2004/07-2004/08"	16	6.27189365146	0.000839145653567	-0.237482577061
"2004/09-2004/10"	15	5.81726576411	0.000725737542724	-0.209964696068
"2004/11-2004/12"	17	6.50635023802	0.00327218161929	-0.243365862315
"2005/01-2005/02"	22	7.5326120245	0.000732180830865	-0.216089577739
"2005/03-2005/04"	17	6.28433931277	0.0	-0.169080985418
"2005/05-2005/06"	24	6.99634966956	0.0	-0.179461879477
"2005/07-2005/08"	21	6.73329186537	0.000925217296234	-0.167694795655
"2005/09-2005/10"	21	6.93507350987	0.00125511449419	-0.179637648487
"2005/11-2005/12"	18	6.58745296793	0.00210239834934	-0.174314642956
"2006/01-2006/02"	20	5.87721383892	0.00847456677315	-0.151979926746
"2006/03-2006/04"	20	6.89352211979	0.0	-0.183194856745
"2006/05-2006/06"	18	7.58110481025	0.000650195058518	-0.190152820167
"2006/07-2006/08"	19	6.41134708233	0.00238614332268	-0.143405486178
"2006/09-2006/10"	21	6.60011353901	0.00204522324502	-0.197299240563
"2006/11-2006/12"	19	6.08359362734	0.0086229274059	-0.176337754794
"2007/01-2007/02"	17	6.655420835	0.000702769269454	-0.209920651539
"2007/03-2007/04"	17	5.98166293022	0.00271421793093	-0.118645289549
"2007/05-2007/06"	19	6.69475219066	0.00277775172044	-0.169085775923
"2007/07-2007/08"	17	5.76466684765	0.0021099680252	-0.103038236298
