#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
"2004/01-2004/04"	13	4.0253775043	0.139024337448	-0.21456040754
"2004/05-2004/08"	19	5.78202418692	0.00734646937851	-0.247474826375
"2004/09-2004/12"	19	5.75067581755	0.00414137740356	-0.222272763147
"2005/01-2005/04"	18	6.07532469991	0.00178226210017	-0.201444744061
"2005/05-2005/08"	21	6.37988015733	0.000854920872932	-0.1741539502
"2005/09-2005/12"	18	6.24025130225	0.00245642685175	-0.184492835627
"2006/01-2006/04"	21	6.02428131193	0.00776986567672	-0.182946331915
"2006/05-2006/08"	20	6.24735187402	0.00361393236047	-0.183449884413
"2006/09-2006/12"	21	6.0630152273	0.00777819520865	-0.205843967334
"2007/01-2007/04"	17	5.94620101178	0.00470620705608	-0.145662374604
"2007/05-2007/08"	21	6.47109586246	0.00305934899567	-0.174280204478
