#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1964-1965	1	1.0	0.212765957447	1.0	47	65	36
1966-1967	2	1.26666666667	0.308474576271	0.881852551985	59	92	40
1968-1969	1	1.0	0.463157894737	1.0	95	165	58
1970-1971	1	1.0	0.333333333333	0.970683287165	118	186	75
1972-1973	1	1.0	0.240579710145	0.923931835021	115	173	85
1974-1975	2	1.26666666667	0.56887755102	0.921959667927	196	399	102
1976-1977	3	1.75	0.399572649573	0.939624170592	234	415	141
1978-1979	4	2.18181818182	0.436802973978	0.941268664075	269	546	167
1980-1981	4	2.01960784314	0.489636803273	0.790580744835	407	933	230
1982-1983	3	1.52747252747	0.520220657794	0.884381871966	511	1131	267
1984-1985	3	2.02105263158	0.568518784284	0.776340833898	536	1123	262
1986-1987	5	2.39130434783	0.62614382276	0.708395344343	532	1222	253
1988-1989	4	2.02564102564	0.571279636644	0.71862400236	576	1264	289
1990-1991	7	2.90598290598	0.600057255989	0.591298091939	531	1189	279
1992-1993	7	3.0303030303	0.58777522691	0.618712791861	520	1179	281
1994-1995	4	2.28503437335	0.710281461739	0.855276802602	625	2357	257
1996-1997	5	2.75052854123	0.708828046097	0.504910394062	648	1738	291
1998-1999	9	3.83371385084	0.767183931004	0.8198622875	829	2652	337
2000-2001	11	4.48931383577	0.75609017077	0.486659405083	821	2579	320
2002-2003	6	3.1204456489	0.766010782121	0.588904817615	950	2939	358
2004-2005	12	4.58107775591	0.780408388792	0.678241414906	1037	3344	388
2006-2007	15	6.33777120316	0.808095733023	0.959123990132	1188	4226	420
2008-2009	10	4.39356013198	0.789110874675	0.385688146487	1071	3216	388
2010-2011	7	3.10810810811	0.821236861199	0.738536132114	1063	3249	370
