#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1964-1966	1	1.0	0.15873015873	1.0	63	83	52
1967-1969	2	1.26666666667	0.467669172932	0.94197181864	133	232	82
1970-1972	1	1.0	0.286987522282	0.956956619465	187	285	124
1973-1975	4	2.04761904762	0.497916666667	0.915789934163	240	470	138
1976-1978	3	1.75	0.394282945736	0.940166740009	344	620	216
1979-1981	4	2.08421052632	0.486209976554	0.757552735479	523	1209	322
1982-1984	5	2.35789473684	0.544666020076	0.86134177079	732	1602	392
1985-1987	5	2.39855072464	0.610442314123	0.598724985875	781	1783	390
1988-1990	5	2.61375661376	0.600669827513	0.487886239787	773	1755	421
1991-1993	10	3.89370748299	0.589629407629	0.520887761043	750	1737	428
1994-1996	12	4.98958730159	0.69553370171	0.832472162462	870	3063	408
1997-1999	13	5.8808114962	0.758921710051	0.701850958883	1064	3414	477
2000-2002	14	6.45182175434	0.757492633936	0.368173475495	1159	3659	489
2003-2005	17	6.45488964817	0.759682468352	0.484308482277	1420	4828	577
2006-2008	15	7.32565825472	0.808822704127	0.890110913922	1668	5908	615
2009-2011	16	6.0903192046	0.797852092307	0.555167703407	1451	4461	563
