#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1975-1977	2	1.17777777778	0.398271604938	0.942070405582	225	421	129
1978-1980	4	1.85977011494	0.415203435971	0.841910830722	246	583	164
1981-1983	4	1.75555555556	0.424097222222	0.9296473876	240	467	136
1984-1986	6	2.87368421053	0.461265432099	0.781912264891	288	578	155
1987-1989	3	1.37878787879	0.440603056588	0.845402984127	269	531	146
1990-1992	11	4.6926683717	0.554357711254	0.485547517944	319	696	179
1993-1995	12	5.10546475996	0.63486611824	0.599459998842	412	947	206
1996-1998	17	6.37723193198	0.676308183247	0.638505209538	438	1194	220
1999-2001	16	6.52157097148	0.768541468652	0.669327011912	673	2228	278
2002-2004	13	5.84905660377	0.766240574871	0.870134303041	922	3366	390
2005-2007	18	6.93899877747	0.819462817909	0.369524649516	1076	3575	439
