#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1981-1982	3	1.66666666667	0.345098039216	0.886844444444	85	143	75
1983-1984	2	1.21212121212	0.400035236082	0.905879672553	86	186	69
1985-1986	5	2.27272727273	0.430817610063	0.63761614867	106	198	80
1987-1988	8	3.69500674764	0.402887093913	0.448666729913	117	236	86
1989-1990	5	2.33088235294	0.294610517687	0.834837310777	143	302	107
1991-1992	5	2.40217391304	0.442687615415	0.644590782143	121	263	81
1993-1994	3	1.75	0.55	0.633232481108	134	270	78
1995-1996	6	2.62857142857	0.425566343042	0.585943056882	103	196	66
1997-1998	6	3.29356060606	0.297911051213	0.404645513891	106	205	72
1999-2000	9	3.28063241107	0.481272401434	0.615678538054	124	261	72
2001-2002	7	2.73684210526	0.621942857143	0.647896934723	125	284	72
2003-2004	5	2.4	0.496244676732	0.828831002438	123	252	70
2005-2006	8	3.71494252874	0.629555146346	0.759167429162	134	335	69
2007-2008	8	3.48602150538	0.614518438955	0.574836530862	133	309	66
2009-2010	3	1.45029239766	0.678001013295	0.833273199568	185	508	78
2011-2012	4	2.22077922078	0.832708420612	0.557768924303	124	314	43
