#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
1976	1	1.0	0.510869565217	0.998238823429
1977	1	1.0	0.512820512821	0.997603928445
1978	1	1.0	0.492211838006	0.997234900115
1979	1	1.0	0.5337995338	0.995046616645
1980	7	2.76811594203	0.528153559404	0.935754670089
1981	7	3.05413105413	0.527344463284	0.860427250228
1982	7	3.28520499109	0.494447571248	0.837078332716
1983	7	3.42375168691	0.494726574006	0.83940266527
1984	9	3.94727891156	0.480289123272	0.826594956481
1985	9	3.9568627451	0.474545509479	0.821221278198
1986	9	3.94339622642	0.450293463611	0.82014100422
1987	9	3.98451178451	0.455333133041	0.807099455973
1988	9	4.09877264757	0.448017773429	0.801342991377
1989	9	4.16023268112	0.439732136056	0.799050306751
1990	10	4.27529761905	0.439284444099	0.796626860212
1991	10	4.35038363171	0.435155799334	0.796845853428
1992	10	4.36107660455	0.428533965576	0.797404784967
1993	10	4.33158953722	0.428613564232	0.801464232646
1994	10	4.34702660407	0.43256864207	0.788342029867
1995	12	4.57373417722	0.437975373755	0.788302595628
1996	12	4.64016862391	0.445891503827	0.78698673073
1997	12	4.64016862391	0.463287716771	0.77631870667
1998	12	4.65742296919	0.471339397814	0.773077984017
1999	12	4.65742296919	0.471653087647	0.754939647077
2000	12	4.66703146375	0.467723106747	0.752722779558
2001	12	4.66703146375	0.474587516951	0.730000397439
2002	12	4.71762505844	0.484613480852	0.731641686306
2003	13	5.84682585906	0.497248292986	0.695679807468
2004	17	7.76318181818	0.512289978298	0.673290602648
2005	19	9.06106916831	0.528212054345	0.642671533006
2006	20	8.74378122176	0.547085866032	0.618665103051
2007	19	8.09537784299	0.554856519354	0.591594181663
2008	19	8.14420325877	0.561432604057	0.571660478409
2009	18	8.08757742456	0.570753114191	0.562476413604
2010	17	7.52636789753	0.577338561265	0.53515240454
2011	17	7.53498547377	0.586547287844	0.522669890019
2012	17	7.54711913217	0.586667710688	0.520862671046
