#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
1976-1979	1	1.0	0.5337995338	0.995046616645
1980-1983	3	1.70476190476	0.466027747353	0.928400816619
1984-1987	5	2.21212121212	0.390326445043	0.772436299736
1988-1991	2	1.4	0.390413943355	0.75609983933
1992-1995	1	1.0	0.410256410256	0.930503717505
1996-1999	4	2.23076923077	0.684807256236	0.54955002313
2000-2003	3	1.90909090909	0.712577347323	0.609998267876
2004-2007	3	1.69590643275	0.754904090163	0.663223687548
2008-2011	8	3.54480796586	0.804860675723	0.69735165897
2012-2015	1	1.0	0.5	1.0
