#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
1976-1978	1	1.0	0.492211838006	0.997234900115
1979-1981	6	2.49707602339	0.537337662338	0.909800150495
1982-1984	2	1.55555555556	0.410632746249	0.748818365969
1985-1987	2	1.26666666667	0.36814159292	0.895791705746
1988-1990	2	1.4	0.405405405405	0.778287461774
1991-1993	1	1.0	0.34811827957	0.984986260636
1994-1996	2	1.53571428571	0.578116639914	0.523688173289
1997-1999	4	2.23076923077	0.689209726444	0.552950199967
2000-2002	2	1.42222222222	0.723955482576	0.623858225081
2003-2005	4	2.35238095238	0.790543071161	0.790065471468
2006-2008	3	1.43956043956	0.73236677116	0.808134795414
2009-2011	6	3.14252873563	0.810283707709	0.754765646443
2012-2014	1	1.0	0.5	1.0
