1979-1982	3	1.7	0.189003436426
1983-1986	2	1.17777777778	0.295767195767
1987-1990	3	1.47222222222	0.242839635854
1991-1994	1	1.0	0.410043942247
1995-1998	5	2.58181818182	0.4570861678
1999-2002	4	2.16176470588	0.604371720043
2003-2006	5	2.26797385621	0.710251277087
2007-2010	9	4.2	0.759571074135
2011-2012	5	2.54150197628	0.816490435653
