#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
#Coluna 6 - Numero de Nodos
#Coluna 7 - Numero de Arestas
#Coluna 8 - Atributo: num_publicacao
1984-1986	1	1.0	0.214814814815	0.995165721217	135	203	96
1987-1989	3	1.96428571429	0.36798825257	0.912888993317	227	387	141
1990-1992	5	2.23076923077	0.451012817958	0.913157322818	239	480	133
1993-1995	4	1.83636363636	0.481949905344	0.799891593807	327	621	190
1996-1998	5	2.60833333333	0.484953089042	0.702021219112	269	499	157
1999-2001	4	1.93939393939	0.544417631918	0.724582589777	296	583	157
2002-2004	4	1.98095238095	0.567239598009	0.782841635356	338	721	170
2005-2007	3	1.89090909091	0.535770639617	0.812402836779	338	651	173
2008-2010	5	2.39869281046	0.592015786278	0.675988174521	366	801	176
2011-2013	3	1.61111111111	0.601185695162	0.872442688442	249	509	117
