1976	1	1.0	0.0
1977	1	1.0	0.142857142857
1978	1	1.0	0.136363636364
1979	1	1.0	0.136363636364
1980	1	1.0	0.136363636364
1981	1	1.0	0.25
1982	1	1.0	0.288659793814
1983	2	1.4	0.264864864865
1984	2	1.4	0.267514124294
1985	2	1.4	0.267514124294
1986	2	1.17777777778	0.336940836941
1987	2	1.17777777778	0.314482830169
1988	4	1.93684210526	0.368932167942
1989	5	2.39978847171	0.410212318496
1990	7	2.74683544304	0.435229234845
1991	9	2.96159874608	0.407464574303
1992	9	2.98877209747	0.433328276953
1993	9	3.12160133445	0.443356355031
1994	9	3.33797169811	0.476979815977
1995	9	3.53599899567	0.510761862508
1996	9	3.70750025899	0.522232496676
1997	11	4.04277136882	0.53140531627
1998	9	3.91435431673	0.540064153189
1999	9	3.81075160094	0.552526442643
2000	10	3.89682510143	0.553061268157
2001	10	4.10632556956	0.57358162015
2002	10	4.30736858362	0.58392169506
2003	10	4.35140080389	0.607070446348
2004	12	4.60091041223	0.622872468508
2005	11	4.64539922654	0.637735332023
2006	14	4.79083309427	0.636085682481
2007	14	4.78333291615	0.638983859675
2008	14	4.52534679878	0.640684944639
2009	14	4.54912586925	0.645281591846
2010	14	4.58039479399	0.651948211415
2011	14	4.66016810728	0.656643502096
