#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
"2004/10-2004/12"	4	2.0	0.0	0.223813112283
"2005/01-2005/03"	3	1.66666666667	0.0	0.601143778869
"2005/04-2005/06"	5	2.5	0.0320656226696	0.183308550495
"2005/07-2005/09"	7	3.26470588235	0.00538389513109	0.0636217849407
"2005/10-2005/12"	32	13.333578299	0.0203500423739	0.0845433175298
"2006/01-2006/03"	36	11.5863458377	0.0277905030974	0.0577044658959
"2006/04-2006/06"	25	9.92907085232	0.032256520172	0.144344072925
"2006/07-2006/09"	21	7.86466499103	0.0577161540769	0.19462480165
"2006/10-2006/12"	20	7.01765246453	0.0766861316027	0.184266186905
"2007/01-2007/03"	21	6.78640142501	0.0797550635401	0.206654474017
"2007/04-2007/06"	17	6.64691106804	0.0755472814259	0.21576329758
"2007/07-2007/09"	19	6.69598811051	0.0747957110193	0.201915268949
"2007/10-2007/12"	23	6.8828991716	0.067940782816	0.175121411534
"2008/01-2008/03"	22	6.9738834633	0.0607376971237	0.124884423368
"2008/04-2008/06"	24	7.05666524977	0.0606549897804	0.160282953473
"2008/07-2008/09"	22	7.27535323044	0.0631778949806	0.171361420481
"2008/10-2008/12"	21	7.05323580281	0.0686293369966	0.163811664461
"2009/01-2009/03"	27	9.60457502096	0.0373069891537	0.106912337432
