#Coluna 1 - Periodo
#Coluna 2 - Diametro
#Coluna 3 - Caminho Minimo Medio
#Coluna 4 - Coeficiente de agrupamento
#Coluna 5 - Assortatividade
"2004/10-2005/01"	3	1.8	0.0194444444444	0.061881102116
"2005/02-2005/05"	5	2.53571428571	0.0373263888889	0.221554653781
"2005/06-2005/09"	8	3.84920634921	0.0119933829611	0.0399924525928
"2005/10-2006/01"	37	13.0081863081	0.0241064528447	0.0600886405367
"2006/02-2006/05"	27	9.38033720558	0.0359258273365	0.0921910442842
"2006/06-2006/09"	20	7.50396010221	0.0602805227477	0.217657007629
"2006/10-2007/01"	18	6.6294607024	0.0808151388825	0.207863845783
"2007/02-2007/05"	18	6.30638100543	0.086416707867	0.218366690287
"2007/06-2007/09"	19	6.35304557377	0.0812259994707	0.211060034229
"2007/10-2008/01"	22	6.60846813253	0.0722986860746	0.167435151206
"2008/02-2008/05"	19	6.6027789175	0.0705726463141	0.129131995437
"2008/06-2008/09"	21	6.92771631684	0.068336029239	0.177234172375
"2008/10-2009/01"	20	6.73245123014	0.0752499184581	0.162163683251
